# Data from www-nds.iaea.gov
# https://www-nds.iaea.org/exfor/servlet/E4sGetTabSect?SectID=9033414&req=2080&PenSectID=13669290
# also can be found at https://www.nndc.bnl.gov/sigma/getSection.jsp?evalid=15528&mf=3&mt=750
# LIBRARY    ENDF/B-VIII.0
# NUCLEUS    Li-6
# MF         3
# MT         750
# EN-MIN     500
# EN-MAX     2.5e+06
29538.1,4.03981E-06
29845.2,4.37141E-06
30144.9,4.71524E-06
30565.3,5.2332E-06
30947.8,5.74265E-06
31303,6.25002E-06
31729,6.90448E-06
32120.5,7.55238E-06
32467.1,8.1648E-06
32917.3,9.01777E-06
33170.7,9.52755E-06
33618.9,1.0484E-05
34087.4,1.15621E-05
34410.6,1.23546E-05
34802.4,1.33713E-05
35293.3,1.47345E-05
35570.5,1.555E-05
36096.2,1.71916E-05
36562.6,1.87566E-05
36975.5,2.02318E-05
37501.6,2.22378E-05
37947.7,2.40547E-05
38450.7,2.62368E-05
38997,2.87739E-05
39495.3,3.12464E-05
40000,3.3911E-05
40593.3,3.72552E-05
41119.6,4.04243E-05
41791.3,4.47574E-05
42361.9,4.87035E-05
43006.6,5.3467E-05
43496.5,5.73122E-05
44241.9,6.35504E-05
45000,7.0396E-05
45596.6,7.61465E-05
46358.2,8.39794E-05
47005.4,9.10851E-05
47736.8,9.9631E-05
48533.1,0.000109581
49261.1,0.000119288
50000,0.00012976
50863.7,0.000142803
51598,0.000154607
52428.2,0.000168771
53332.6,0.000185221
54159.9,0.000201231
55000,0.00021846
55601.5,0.000231396
56669.9,0.000255675
57793.2,0.000283051
59044.1,0.000315841
60000,0.00034259
61212.7,0.000378651
62489,0.000419294
63911.8,0.000467951
65000,0.00050762
66215.5,0.000554436
67142,0.000591977
68556.1,0.000652436
70000,0.00071819
71680,0.000799804
73558.7,0.000897863
75000,0.00097805
76219.9,0.00104922
78087.1,0.0011643
80000,0.00129
82150.2,0.00144062
84039.3,0.00158137
86223.3,0.00175386
88723.1,0.00196428
91224.8,0.00218876
93724.5,0.00242694
96226.1,0.00267917
98725.9,0.00294502
102411,0.00335507
104258,0.00357224
107091,0.00392464
113340,0.00475827
117099,0.00529821
122425,0.00611093
126156,0.0067075
132431,0.00777344
137430,0.00866587
144914,0.0100706
154919,0.0120692
164924,0.0141819
177446,0.0169586
187449,0.0192537
200000,0.022214
211474,0.0247438
220510,0.0268286
234792,0.0302895
250000,0.034197
273861,0.039505
300000,0.045637
336768,0.0531245
350000,0.055884
400000,0.064737
450000,0.07222
500000,0.078459
529906,0.0816477
569912,0.0853951
609918,0.0885954
660000,0.091959
720000,0.095197
789937,0.0981608
880000,0.10116
1.04995E+06,0.106219
1.12E+06,0.10886
1.18E+06,0.1118
1.22996E+06,0.114968
1.26996E+06,0.118097
1.30996E+06,0.121915
1.34996E+06,0.126578
1.38E+06,0.1307
1.4E+06,0.13382
1.45E+06,0.14304
1.5E+06,0.15446
1.55E+06,0.16804
1.65499E+06,0.19947
1.68499E+06,0.207177
1.71E+06,0.21245
1.73499E+06,0.216294
1.76E+06,0.21868
1.78499E+06,0.219425
1.79E+06,0.21943
1.82E+06,0.2181
1.85E+06,0.21502
1.9E+06,0.20727
2E+06,0.18848
2.05E+06,0.17973
2.10998E+06,0.170629
2.16E+06,0.16423
2.22E+06,0.15791
2.28E+06,0.15284
2.34E+06,0.14881
2.40998E+06,0.145169
2.48998E+06,0.142095
2.5E+06,0.14177
